Transaction ID,Transaction Date,Value,Cancelled?
1777503612,2023-02-12,133.51,N
1822981808,2023-02-12,131.58,N
1833787684,2023-02-12,68.21,N
1834413796,2023-02-12,224.14,N
1838730656,2023-02-12,139.76,N
1846818060,2023-02-12,140.22,N
1857908597,2023-02-12,1255.7,N
1858273145,2023-02-12,1323.4,N
1889208159,2023-02-12,190.9,N
1891348442,2023-02-12,132.28,N
1893648036,2023-02-12,1261.6,N
1924479656,2023-02-12,19.56,N
1925030083,2023-02-12,24.74,N
1963630572,2023-02-12,125.48,N
1967807698,2023-02-12,144.16,N
1976166365,2023-02-12,99.3,N
2028718161,2023-02-12,128.19,N
2036305644,2023-02-12,98.23,N
2048674445,2023-02-12,94.03,N
2068297191,2023-02-12,36.64,N
2096115469,2023-02-12,1025.1,N
2102049795,2023-02-12,196.98,N
2111312231,2023-02-12,94.16,N
2113578247,2023-02-12,1061.5,N
2129777899,2023-02-12,93.42,N
2136477234,2023-02-12,109.26,N
2184654035,2023-02-12,70.05,N
2196427314,2023-02-12,153.05,N
2202297596,2023-02-12,1145.7,N
2226477772,2023-02-12,169.44,N
2247465498,2023-02-12,93.16,N
2258445604,2023-02-12,50.94,N
2261920512,2023-02-12,126.97,N
2271277620,2023-02-12,92.56,N
2295630843,2023-02-12,95.71,N
2301374602,2023-02-12,98.65,N
2304969615,2023-02-12,49.41,N
2308483318,2023-02-12,109.8,N
2322139122,2023-02-12,195.95,N
2340722349,2023-02-12,78.98,N
2341181872,2023-02-12,91.07,N
2353148964,2023-02-12,108.81,N
2356221255,2023-02-12,133.13,N
2357565438,2023-02-12,120.9,N
2388446864,2023-02-12,21.61,N
2391804881,2023-02-12,71.65,N
2392301948,2023-02-12,18.96,N
2421188717,2023-02-12,104.51,N
2448673160,2023-02-12,24.72,Y
2450366903,2023-02-12,174.92,N
2463445505,2023-02-12,25.82,N
2509590960,2023-02-12,157.02,N
2522430149,2023-02-12,121.68,N
2537807502,2023-02-12,100.74,N
2548562026,2023-02-12,84.07,N
2560312840,2023-02-12,127.13,N
2561023966,2023-02-12,41.61,N
2580222286,2023-02-12,166.9,N
2585822044,2023-02-12,125.27,N
2627016334,2023-02-12,169.34,N
2640055526,2023-02-12,1143.7,N
2653527995,2023-02-12,76.51,N
2655616375,2023-02-12,123.13,N
2682683185,2023-02-12,77.02,N
2716437122,2023-02-12,115.11,N
2722671255,2023-02-12,43.16,Y
2723466426,2023-02-12,58.82,N
2738911501,2023-02-12,85.04,N
2766221301,2023-02-12,53.57,N
2775224393,2023-02-12,151.37,N
2828372081,2023-02-12,149.27,N
2876152029,2023-02-12,7.66,N
2877785807,2023-02-12,137.14,N
2898471909,2023-02-12,122.32,N
2920550799,2023-02-12,91.93,N
2920937367,2023-02-12,61.6,N
2950352073,2023-02-12,20.81,N
2954119497,2023-02-12,82.59,N
2987481217,2023-02-12,140.82,N
2999360118,2023-02-12,122.43,N
3004291118,2023-02-12,122.36,N
3038002119,2023-02-12,78.89,N
3081808138,2023-02-12,133.04,N
3100463935,2023-02-12,87.33,N
3102112048,2023-02-12,68.8,N
3104359598,2023-02-12,98.2,N
3126140491,2023-02-12,164.03,N
3131343311,2023-02-12,118.77,N
3146854112,2023-02-12,150.22,N
3147802329,2023-02-12,121.86,N
3205018133,2023-02-12,82.91,N
3221749945,2023-02-12,94.36,N
3254595246,2023-02-12,106.02,N
3269381492,2023-02-12,147.01,N
3308851350,2023-02-12,131.34,N
3332417789,2023-02-12,934,N
3353912037,2023-02-12,103.8,N
3412313726,2023-02-12,89.43,N
3438344211,2023-02-12,16.56,N
3447109033,2023-02-12,112.58,N
3464464059,2023-02-12,160.33,N
3472782188,2023-02-12,1278.9,N
3504778083,2023-02-12,181.41,N
3506620096,2023-02-12,170.43,N
3515785590,2023-02-12,153.41,N
3561364810,2023-02-12,49.38,N
3571476255,2023-02-12,115.87,N
3578381039,2023-02-12,108,N
3608916296,2023-02-12,48.67,N
3610783958,2023-02-12,205.26,N
3626816788,2023-02-12,157.87,N
3634160241,2023-02-12,742,N
3648209310,2023-02-12,89.62,N
3655474075,2023-02-12,144.32,N
3659406651,2023-02-12,69.4,N
3664790146,2023-02-12,66.27,N
3695755229,2023-02-12,99.56,N
3701259372,2023-02-12,61.36,N
3703169966,2023-02-12,102.73,N
3708365275,2023-02-12,57.89,N
3715047291,2023-02-12,88.41,N
3722718058,2023-02-12,76.86,N
3756099776,2023-02-12,105.2,N
3764045884,2023-02-12,1077.3,N
3791303325,2023-02-12,67.66,N
3791387669,2023-02-12,134.18,N
3802581806,2023-02-12,84.83,N
3823161946,2023-02-12,895.2,N
3825479625,2023-02-12,79.07,N
3866855311,2023-02-12,45.77,N
3922910874,2023-02-12,989.2,N
3935041799,2023-02-12,78.26,N
3954273837,2023-02-12,63.33,N
3996974841,2023-02-12,134.97,N
3997299684,2023-02-12,106.86,N
4069759379,2023-02-12,41.59,N
4072644315,2023-02-12,122.81,N
4073904264,2023-02-12,143.47,N
4088253124,2023-02-12,622,N
4089623286,2023-02-12,125.47,N
4099267989,2023-02-12,142.86,N
4129627066,2023-02-12,1354.4,N
4150654557,2023-02-12,51.02,N
4171235367,2023-02-12,564.4,N
4183714516,2023-02-12,92.12,N
4228617506,2023-02-12,98.81,N
4242922736,2023-02-12,76.84,N
4248643006,2023-02-12,110.2,N
4266924275,2023-02-12,985.9,N
4272548506,2023-02-12,151.48,N
4278584954,2023-02-12,97.82,N
4283391735,2023-02-12,206.28,N
4283763934,2023-02-12,114.06,N
4286864758,2023-02-12,1342.4,N
4289560199,2023-02-12,90.28,N
4304667084,2023-02-12,841.7,N
4309240577,2023-02-12,1601.3,N
4328488775,2023-02-12,44.96,N
4330839156,2023-02-12,105.79,N
4346987680,2023-02-12,860.8,N
4366627116,2023-02-12,210.36,N
4373564167,2023-02-12,107.03,N
4402553369,2023-02-12,127.27,N
4404248695,2023-02-12,85.93,N
4437444825,2023-02-12,1201.1,N
4455935878,2023-02-12,67.31,N
4456007737,2023-02-12,81.53,N
4459806541,2023-02-12,119.93,N
4489596669,2023-02-12,130.79,N
4504569876,2023-02-12,1153.9,N
4506535332,2023-02-12,95.84,N
4520827965,2023-02-12,118.77,N
4537653582,2023-02-12,103.79,N
4546955138,2023-02-12,101.4,N
4571134916,2023-02-12,150.86,N
4612628837,2023-02-12,88.66,N
4613314674,2023-02-12,96.6,N
4617031146,2023-02-12,137.83,N
4682725653,2023-02-12,158.11,N
4685220110,2023-02-12,26.59,N
4695478129,2023-02-12,109.9,N
4698893216,2023-02-12,104.46,N
4706912792,2023-02-12,116.83,N
4726090356,2023-02-12,86.27,N
4737693731,2023-02-12,122.13,N
4739887371,2023-02-12,100.49,N
4741408094,2023-02-12,39.77,N
4781083080,2023-02-12,81.83,N
4787942042,2023-02-12,68.37,N
4812553563,2023-02-12,102.95,N
4829634014,2023-02-12,76.71,N
4911902574,2023-02-12,145.1,N
4944145322,2023-02-12,84.72,N
4969871574,2023-02-12,1224.6,N
4979436056,2023-02-12,58.39,N
4981792670,2023-02-12,119.08,N
4983215921,2023-02-12,89.64,N
4983463674,2023-02-12,47.25,N
5004026777,2023-02-12,64.23,N
5020894869,2023-02-12,1265.1,N
5037127734,2023-02-12,3.07,N
5042875018,2023-02-12,100.81,N
5048240294,2023-02-12,1640.8,N
5064320574,2023-02-12,518.5,N
5070198254,2023-02-12,11.42,N
5101452971,2023-02-12,134.36,N
5110333378,2023-02-12,850.1,N
5115301679,2023-02-12,882.7,N
5132985327,2023-02-12,154.82,N
5174680192,2023-02-12,16.68,N
5190221296,2023-02-12,98.15,N
5230429933,2023-02-12,120.78,N
5240833915,2023-02-12,134.41,N
5242430370,2023-02-12,197.45,N
5242833475,2023-02-12,142.98,N
5249397913,2023-02-12,100.61,N
5250962599,2023-02-12,76.36,N
5259901533,2023-02-12,110.14,N
5277606653,2023-02-12,69.44,N
5296913248,2023-02-12,164.29,N
5329467691,2023-02-12,128.94,N
5346570799,2023-02-12,99.41,N
5378398894,2023-02-12,163.83,N
5380409350,2023-02-12,73.94,N
5391501709,2023-02-12,38.42,N
5410168704,2023-02-12,57.42,N
5414642346,2023-02-12,175.32,N
5425969864,2023-02-12,1491.7,N
5441580445,2023-02-12,934.7,N
5460770688,2023-02-12,1015.8,N
5477110228,2023-02-12,44.97,N
5534103841,2023-02-12,797.7,N
5534201312,2023-02-12,791.8,N
5540198468,2023-02-12,126.99,N
5562817853,2023-02-12,53.98,N
5578065368,2023-02-12,69.85,N
5583920572,2023-02-12,176.03,N
5599863921,2023-02-12,57.33,N
5601609861,2023-02-12,0.94,N
5605484184,2023-02-12,72.94,N
5619663434,2023-02-12,463.1,N
5622918901,2023-02-12,147.45,N
5668241424,2023-02-12,31.75,N
5684415342,2023-02-12,20.21,N
5701407152,2023-02-12,72.46,N
5747040367,2023-02-12,67.65,N
5770815485,2023-02-12,66.55,N
5821759544,2023-02-12,86.65,N
5871124232,2023-02-12,58.63,N
5918143661,2023-02-12,81.44,N
5928598882,2023-02-12,966.7,N
5930461996,2023-02-12,92.53,N
5957207233,2023-02-12,56.08,N
5958329251,2023-02-12,103.74,N
5983382691,2023-02-12,82.2,N
6028547026,2023-02-12,146.24,N
6029065165,2023-02-12,92.93,N
6032702103,2023-02-12,88.2,N
6037194173,2023-02-12,127,N
6057241916,2023-02-12,109.08,N
6059096638,2023-02-12,142.78,N
6063996346,2023-02-12,124.17,N
6066401513,2023-02-12,139.58,N
6078004433,2023-02-12,351.6,N
6078170600,2023-02-12,145.55,N
6118076529,2023-02-12,113.72,N
6124484099,2023-02-12,122.48,N
6143713561,2023-02-12,45.23,N
6167677476,2023-02-12,66.67,N
6184575724,2023-02-12,118.8,N
6208787858,2023-02-12,128.28,N
6220969812,2023-02-12,49.53,N
6240208620,2023-02-12,87.73,N
6242051230,2023-02-12,18.99,N
6243162311,2023-02-12,1681.9,N
6243465888,2023-02-12,94,N
6253921657,2023-02-12,118.61,N
6257297648,2023-02-12,54.92,N
6278243547,2023-02-12,106.92,N
6280211916,2023-02-12,132.03,N
6292153223,2023-02-12,115.87,N
6298689877,2023-02-12,245.7,N
6336506606,2023-02-12,143.91,N
6339357075,2023-02-12,84.03,N
6340379532,2023-02-12,140.52,N
6342176906,2023-02-12,228.38,N
6426354449,2023-02-12,89.04,N
6440089145,2023-02-12,187.21,N
6442864391,2023-02-12,202.22,N
6458487258,2023-02-12,107.09,N
6494746829,2023-02-12,37.22,N
6510708876,2023-02-12,1128.7,N
6519129208,2023-02-12,191.46,N
6521792628,2023-02-12,141.01,N
6529906940,2023-02-12,19.98,N
6541213046,2023-02-12,1411.1,N
6568574511,2023-02-12,1619.3,N
6572965856,2023-02-12,1291.9,N
6579967056,2023-02-12,9.18,Y
6597686691,2023-02-12,51.66,N
6646862974,2023-02-12,121,N
6652756625,2023-02-12,92.42,N
6663591460,2023-02-12,118.43,N
6665577171,2023-02-12,79.75,N
6692625831,2023-02-12,1534.6,N
6701312136,2023-02-12,11.78,N
6725262058,2023-02-12,151.09,N
6731639354,2023-02-12,60.3,N
6738361599,2023-02-12,158.31,N
6741526676,2023-02-12,84.03,N
6786559204,2023-02-12,71.39,N
6820100043,2023-02-12,108.51,N
6837122134,2023-02-12,62.63,N
6837996355,2023-02-12,65.91,N
6845920982,2023-02-12,89.55,N
6847512504,2023-02-12,154.74,N
6854239737,2023-02-12,139.56,N
6865729129,2023-02-12,2147.9,N
6907266245,2023-02-12,1149,N
6909725468,2023-02-12,191.61,N
6911274516,2023-02-12,1314.3,N
6919607158,2023-02-12,85.27,N
6931428691,2023-02-12,69.99,N
6964666052,2023-02-12,221.72,N
7017843886,2023-02-12,37.14,N
7027282704,2023-02-12,123.95,N
7032314007,2023-02-12,80.63,N
7035903070,2023-02-12,155.17,N
7041232913,2023-02-12,91.81,N
7080051630,2023-02-12,1808.9,N
7081863051,2023-02-12,76.82,N
7091308670,2023-02-12,81.37,N
7101233007,2023-02-12,153.64,N
7139939896,2023-02-12,491.6,N
7158152545,2023-02-12,272.8,N
7169786087,2023-02-12,7.59,N
7171220249,2023-02-12,31.2,N
7178801352,2023-02-12,1003.7,N
7202487233,2023-02-12,44.88,N
7243732380,2023-02-12,1.29,N
7268032110,2023-02-12,26.35,N
7293949189,2023-02-12,1690.9,N
7340550003,2023-02-12,25.98,N
7350536321,2023-02-12,76.6,N
7369412946,2023-02-12,209.98,N
7373659098,2023-02-12,57.16,N
7377193409,2023-02-12,20.96,N
7422756926,2023-02-12,55.81,N
7429967299,2023-02-12,103.32,N
7437761149,2023-02-12,114.27,N
7445636579,2023-02-12,77.54,N
7467384459,2023-02-12,28.57,N
7468823529,2023-02-12,149.57,N
7488258223,2023-02-12,120.12,N
7506999625,2023-02-12,123.24,N
7507274365,2023-02-12,108.16,N
7513079994,2023-02-12,94,N
7527034386,2023-02-12,56.96,N
7530206494,2023-02-12,75.44,N
7534574897,2023-02-12,154.56,N
7537358540,2023-02-12,214.19,N
7656020403,2023-02-12,55.39,N
7656795170,2023-02-12,123.5,N
7657455195,2023-02-12,166.15,N
7657843152,2023-02-12,117.45,N
7699291123,2023-02-12,13.57,N
7701767975,2023-02-12,91.62,N
7708897769,2023-02-12,50.65,N
7719095529,2023-02-12,1799.2,N
7737458875,2023-02-12,165.42,N
7747292902,2023-02-12,1071.4,N
7750080651,2023-02-12,84.13,N
7787662980,2023-02-12,140.79,N
7804709722,2023-02-12,70.46,N
7817110557,2023-02-12,28.42,N
7837995546,2023-02-12,113.6,N
7878821585,2023-02-12,129.84,N
7886010256,2023-02-12,101.83,N
7904620219,2023-02-12,1261.7,N
7914796018,2023-02-12,157.46,N
7934676808,2023-02-12,1482.9,N
7937794887,2023-02-12,614.4,N
7956599008,2023-02-12,109.65,N
7957784550,2023-02-12,151.06,N
7967245954,2023-02-12,41.2,N
8004413315,2023-02-12,72.09,N
8009703702,2023-02-12,130.68,N
8021781424,2023-02-12,66.35,N
8031075026,2023-02-12,51.05,N
8045249935,2023-02-12,183.41,N
8045923539,2023-02-12,158.82,N
8059164597,2023-02-12,643.6,N
8087334604,2023-02-12,93.42,N
8111195109,2023-02-12,66.4,N
8117779625,2023-02-12,170,N
8122723608,2023-02-12,37.7,N
8147942109,2023-02-12,127.2,N
8172645511,2023-02-12,54.1,N
8192804364,2023-02-12,190.17,N
8205381909,2023-02-12,96.4,N
8251332761,2023-02-12,89.7,N
8259104202,2023-02-12,37.35,N
8270226971,2023-02-12,159.82,N
8281632275,2023-02-12,108.19,N
8290182279,2023-02-12,66.33,N
8294708437,2023-02-12,81.63,N
8320929768,2023-02-12,122.61,N
8328358514,2023-02-12,77.33,N
8330378926,2023-02-12,114.77,N
8342135853,2023-02-12,80.44,N
8355465202,2023-02-12,109.6,N
8364953281,2023-02-12,90.34,N
8377471590,2023-02-12,144.19,N
8404982562,2023-02-12,48.09,N
8407988499,2023-02-12,67.02,N
8410567636,2023-02-12,1268.1,N
8415456638,2023-02-12,36.02,N
8426476287,2023-02-12,1251.2,N
8467813075,2023-02-12,156.13,N
8470892924,2023-02-12,130.06,N
8478417133,2023-02-12,76.93,N
8522005435,2023-02-12,117.51,N
8549900389,2023-02-12,139.75,N
8569252684,2023-02-12,845,N
8570998759,2023-02-12,93.57,N
8615404887,2023-02-12,129.45,N
8640817561,2023-02-12,110.14,N
8654467576,2023-02-12,39.42,N
8655894699,2023-02-12,185.51,N
8671756130,2023-02-12,180.17,N
8673196493,2023-02-12,119.03,N
8685492440,2023-02-12,85.9,N
8700739537,2023-02-12,81.87,N
8732546289,2023-02-12,129.73,N
8758514821,2023-02-12,481.2,N
8767840639,2023-02-12,70.6,N
8768296460,2023-02-12,91.9,N
8779670660,2023-02-12,89.48,N
8782463611,2023-02-12,1267.9,N
8798741659,2023-02-12,76.1,N
8817469386,2023-02-12,104.9,N
8847839130,2023-02-12,138.36,N
8859428777,2023-02-12,129,N
8861366457,2023-02-12,133.45,N
8870410862,2023-02-12,117.55,N
8884901812,2023-02-12,78.65,N
8885855032,2023-02-12,112.63,N
8933496696,2023-02-12,68.07,N
8956722587,2023-02-12,168.57,N
8968980799,2023-02-12,38.33,N
8977930812,2023-02-12,124.55,N
8989295084,2023-02-12,7.46,N
9018925918,2023-02-12,71.74,N
9033133229,2023-02-12,151.29,N
9036530385,2023-02-12,135.05,N
9051806027,2023-02-12,114.03,N
9066431261,2023-02-12,180.46,N
9076940436,2023-02-12,1041.9,N
9078129735,2023-02-12,200.04,N
9084808452,2023-02-12,139.57,N
9088024448,2023-02-12,54.71,Y
9091020814,2023-02-12,94.08,N
9109987258,2023-02-12,134.05,N
9110579540,2023-02-12,89.44,N
9122156372,2023-02-12,111.7,N
9139783847,2023-02-12,207.81,N
9165387929,2023-02-12,125.62,N
9184252820,2023-02-12,1764.4,N
9192266150,2023-02-12,52.81,N
9195249516,2023-02-12,170.71,N
9217355615,2023-02-12,104.69,N
9245675734,2023-02-12,61.95,N
9284985242,2023-02-12,14.26,N
9293533243,2023-02-12,109.89,N
9300429434,2023-02-12,2208.4,N
9312045784,2023-02-12,1499.6,N
9317089763,2023-02-12,113.45,N
9325766892,2023-02-12,136.93,N
9358156341,2023-02-12,76.15,N
9362208709,2023-02-12,100.06,N
9367274203,2023-02-12,111.68,N
9369037853,2023-02-12,99.99,N
9373178954,2023-02-12,67.25,N
9400442963,2023-02-12,64.01,N
9403566590,2023-02-12,108.99,N
9408917456,2023-02-12,443.1,N
9428819344,2023-02-12,153.75,N
9442176676,2023-02-12,183.73,N
9452969946,2023-02-12,79.05,N
9502562208,2023-02-12,66.32,N
9523708449,2023-02-12,123.38,N
9536666944,2023-02-12,179.93,N
9549139808,2023-02-12,95.07,N
9560968351,2023-02-12,117.48,N
9563053176,2023-02-12,52.16,N
9571500909,2023-02-12,180.44,N
9578236565,2023-02-12,541.9,N
9579969256,2023-02-12,145.68,N
9580962391,2023-02-12,78.91,N
9597785390,2023-02-12,110.79,N
9613929444,2023-02-12,160.14,N
9725837428,2023-02-12,228.52,N
9736230171,2023-02-12,94.05,N
9750657608,2023-02-12,40.07,N
9753442548,2023-02-12,140.65,N
9754974535,2023-02-12,90.33,N
9756408235,2023-02-12,66.05,N
9760188066,2023-02-12,120.21,Y
9770964751,2023-02-12,79.12,N
9772803801,2023-02-12,877.5,N
9778671273,2023-02-12,1801.4,N
9780141545,2023-02-12,198.2,N
9795169793,2023-02-12,182.63,N
9804324040,2023-02-12,68.89,N
9804412705,2023-02-12,93.78,N
9813163054,2023-02-12,128.61,N
9813982241,2023-02-12,119.09,N
9837530847,2023-02-12,1192.7,N
9847562024,2023-02-12,1183.8,N
9849582286,2023-02-12,95.8,N
9854260445,2023-02-12,37.05,N
9859389950,2023-02-12,910.1,N
9896630747,2023-02-12,128.81,N
9915446810,2023-02-12,26.9,N
9924852494,2023-02-12,110.26,N
9941021716,2023-02-12,55.85,N
9942552804,2023-02-12,124.59,N
9994731440,2023-02-12,19.96,N
9998171830,2023-02-12,171.84,Y
0042160677,2023-02-13,79.92,N
0066795419,2023-02-13,115.95,Y
0067355188,2023-02-13,143.14,N
0078897254,2023-02-13,132.93,N
0079527507,2023-02-13,104.56,N
0080124976,2023-02-13,535.9,N
0082008841,2023-02-13,145.83,N
0132652897,2023-02-13,68.86,N
0134046137,2023-02-13,71.7,N
0156931907,2023-02-13,130.18,N
0172810280,2023-02-13,48.01,N
0173068642,2023-02-13,96.51,N
0201852756,2023-02-13,1132.5,N
0204868769,2023-02-13,437.5,N
0215959175,2023-02-13,1619.8,N
0238827356,2023-02-13,126.46,N
0239822439,2023-02-13,44.57,N
0243376561,2023-02-13,81.41,N
0267203063,2023-02-13,75.56,N
0285090356,2023-02-13,127.51,N
0331367467,2023-02-13,138.07,N
0364284501,2023-02-13,70.58,N
0375997474,2023-02-13,37.31,N
0411236709,2023-02-13,959.6,N
0445355115,2023-02-13,169.97,N
0465719783,2023-02-13,56.41,N
0474445763,2023-02-13,63.47,N
0475723619,2023-02-13,23.37,N
0490267270,2023-02-13,76.49,N
0499585992,2023-02-13,47.54,N
0519463323,2023-02-13,111.37,N
0578737132,2023-02-13,114.54,N
0600254585,2023-02-13,103.44,N
0600526046,2023-02-13,159.46,N
0600840646,2023-02-13,14.32,N
0613449479,2023-02-13,760.4,N
0631775838,2023-02-13,82.99,N
0634472038,2023-02-13,1121.3,N
0703305565,2023-02-13,1062.5,N
0720057914,2023-02-13,147.5,N
0735565023,2023-02-13,183.43,N
0753953269,2023-02-13,39.15,N
0765503212,2023-02-13,110.4,N
0772123462,2023-02-13,118.36,N
0791244091,2023-02-13,1827.6,N
0795909977,2023-02-13,86.25,N
0805110119,2023-02-13,67.88,N
0827688075,2023-02-13,98.15,N
0878480153,2023-02-13,121.9,N
0941529479,2023-02-13,57.17,N
0956547419,2023-02-13,121.3,N
0973180730,2023-02-13,1487.7,N
0975207741,2023-02-13,64.31,N
0992924294,2023-02-13,118.4,N
1000644022,2023-02-13,81.01,N
1007131934,2023-02-13,156.89,N
1013772741,2023-02-13,1665.4,N
1026293901,2023-02-13,123.49,N
1058750992,2023-02-13,147.67,N
1061036294,2023-02-13,66.23,N
1067220542,2023-02-13,43.56,N
1070269328,2023-02-13,173.36,N
1084184494,2023-02-13,77.91,N
1089033877,2023-02-13,172.54,N
1130561496,2023-02-13,384.8,N
1164633295,2023-02-13,67.73,N
1186615761,2023-02-13,62.93,N
1200459393,2023-02-13,59.69,N
1233777513,2023-02-13,118.5,N
1250766044,2023-02-13,159.89,N
1262041678,2023-02-13,123.27,N
1282823094,2023-02-13,124.45,N
1346243115,2023-02-13,650.5,N
1359059709,2023-02-13,124.33,N
1359641831,2023-02-13,837.4,N
1379136237,2023-02-13,177.52,N
1422621332,2023-02-13,1013.4,N
1423122291,2023-02-13,152.58,N
1443198595,2023-02-13,123.64,N
1449284302,2023-02-13,138.4,N
1477897313,2023-02-13,77.47,N
1490664521,2023-02-13,2.26,N
1536345849,2023-02-13,111.96,N
1560909161,2023-02-13,510.4,N
1561927309,2023-02-13,98.45,N
1572408227,2023-02-13,80.87,N
1582020388,2023-02-13,55.07,N
1625877080,2023-02-13,78.91,N
1628261757,2023-02-13,99.37,N
1632236613,2023-02-13,126.46,N
1635708915,2023-02-13,38.04,N
1671343549,2023-02-13,117.77,N
1712411969,2023-02-13,42.26,N
1716564794,2023-02-13,1582.4,N
1722816554,2023-02-13,128.78,N
1736116460,2023-02-13,59.04,N
1751246809,2023-02-13,4.66,N
1818014173,2023-02-13,168.95,N
1828421944,2023-02-13,26.71,N
1842576615,2023-02-13,164.76,N
1854519263,2023-02-13,61.15,N
1858748186,2023-02-13,74.3,N
1899629920,2023-02-13,155.44,N
1919089853,2023-02-13,1535.7,N
1927578043,2023-02-13,93.04,N
1932690441,2023-02-13,2359.1,N
1958356042,2023-02-13,115.86,N
1961270498,2023-02-13,100.5,N
1989008674,2023-02-13,163.71,N
2002355479,2023-02-13,167.52,N
2003312676,2023-02-13,140.52,N
2016291028,2023-02-13,104.02,N
2029288322,2023-02-13,25.59,N
2061204163,2023-02-13,97.77,N
2075777764,2023-02-13,113.91,N
2082451488,2023-02-13,101.4,N
2090133368,2023-02-13,60.19,N
2101781581,2023-02-13,102.31,N
2162491788,2023-02-13,127.19,N
2195363177,2023-02-13,125.85,N
2220373029,2023-02-13,94.69,N
2227191562,2023-02-13,132.3,N
2258788145,2023-02-13,110.34,N
2261045816,2023-02-13,73.96,N
2268336700,2023-02-13,114.36,N
2272158501,2023-02-13,113.44,N
2294157990,2023-02-13,93.56,N
2294378865,2023-02-13,140.3,N
2304208894,2023-02-13,133.97,N
2321312785,2023-02-13,185.87,N
2332848347,2023-02-13,1207.6,N
2334225010,2023-02-13,61.69,N
2363727517,2023-02-13,25.57,N
2389018513,2023-02-13,39.74,N
2392996237,2023-02-13,129.32,N
2394013281,2023-02-13,163.99,N
2410111440,2023-02-13,789.4,N
2438893087,2023-02-13,201.95,N
2453988662,2023-02-13,31.07,N
2467115275,2023-02-13,134.36,N
2472738595,2023-02-13,30.92,N
2494407206,2023-02-13,150.38,N
2514694221,2023-02-13,86.2,N
2522964488,2023-02-13,142.63,N
2529145814,2023-02-13,154.81,N
2536686353,2023-02-13,851.7,N
2571622110,2023-02-13,115.5,N
2573078647,2023-02-13,61.19,N
2584043440,2023-02-13,109.33,N
2584987104,2023-02-13,165.07,N
2597237028,2023-02-13,136.9,N
2621959148,2023-02-13,126.07,N
2626509523,2023-02-13,21.73,N
2633127258,2023-02-13,102.23,N
2677196824,2023-02-13,565.6,N
2677545403,2023-02-13,69.71,N
2686960906,2023-02-13,136.67,N
2699427500,2023-02-13,76.58,N
2712980743,2023-02-13,196.46,N
2714670792,2023-02-13,180.81,N
2720356107,2023-02-13,35.47,N
2722843269,2023-02-13,81.39,N
2742613048,2023-02-13,154.15,N
2744102881,2023-02-13,69.55,N
2749491991,2023-02-13,69.25,N
2751153054,2023-02-13,63.14,N
2754879323,2023-02-13,159.64,N
2759015505,2023-02-13,32.01,N
2766368329,2023-02-13,99.13,N
2778899146,2023-02-13,117.96,N
2795514362,2023-02-13,44.17,N
2802634720,2023-02-13,157.09,N
2811302425,2023-02-13,65.54,N
2820912567,2023-02-13,41.85,N
2826324608,2023-02-13,117.35,N
2830076982,2023-02-13,70.54,N
2844956513,2023-02-13,93.14,N
2859628762,2023-02-13,91.43,N
2876817845,2023-02-13,64.85,N
2876833107,2023-02-13,33.75,N
2876861836,2023-02-13,184.92,N
2882356633,2023-02-13,72.65,N
2882617933,2023-02-13,1023,N
2890017117,2023-02-13,139.83,N
2891658620,2023-02-13,102.35,N
2925321224,2023-02-13,186.3,N
2930320397,2023-02-13,194.21,N
2931970999,2023-02-13,199.57,N
2946914291,2023-02-13,131.61,N
2948545706,2023-02-13,122.16,N
2966067055,2023-02-13,181.51,N
2992178799,2023-02-13,62.41,N
2997936330,2023-02-13,144.25,N
3011944474,2023-02-13,104.18,N
3025001003,2023-02-13,62.08,N
3090688018,2023-02-13,767.3,N
3115471920,2023-02-13,113.24,N
3126921884,2023-02-13,86.65,N
3134442647,2023-02-13,134.6,N
3136135687,2023-02-13,156.49,N
3136411463,2023-02-13,42.54,N
3143249153,2023-02-13,186.35,N
3149783461,2023-02-13,156.37,N
3170168207,2023-02-13,203.37,N
3181251461,2023-02-13,33.78,N
3194280198,2023-02-13,90,N
3195720051,2023-02-13,127.43,N
3224985682,2023-02-13,49.9,N
3242751590,2023-02-13,72.13,N
3247392947,2023-02-13,170.79,N
3253296490,2023-02-13,70.85,N
3270275269,2023-02-13,128.09,N
3283974489,2023-02-13,151.76,N
3290767531,2023-02-13,63.17,N
3305299738,2023-02-13,871.5,N
3308877945,2023-02-13,79.81,N
3333376458,2023-02-13,108.27,N
3359342399,2023-02-13,101.09,N
3382483475,2023-02-13,800.9,N
3418581285,2023-02-13,44.2,N
3424895377,2023-02-13,95.71,N
3460817208,2023-02-13,103.99,N
3506265083,2023-02-13,101.58,N
3510041445,2023-02-13,81.27,N
3524653421,2023-02-13,153.16,N
3525828012,2023-02-13,71.54,N
3540356347,2023-02-13,80.1,N
3567060929,2023-02-13,83.84,N
3569260100,2023-02-13,30.31,N
3570040615,2023-02-13,101.66,N
3595051556,2023-02-13,175.32,N
3599130175,2023-02-13,145.19,N
3606128886,2023-02-13,53.93,N
3619382301,2023-02-13,38.13,N
3624912550,2023-02-13,161.8,N
3631124546,2023-02-13,98.44,N
3697926578,2023-02-13,202.54,N
3710248795,2023-02-13,445.8,N
3717176293,2023-02-13,36.43,N
3718224925,2023-02-13,164,N
3820259066,2023-02-13,229.21,N
3820857672,2023-02-13,118.46,N
3825792722,2023-02-13,77.23,N
3841054366,2023-02-13,562.4,N
3858489883,2023-02-13,118.83,N
