Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,CustomerPriority__c,SLA__c,Active__c,NumberofLocations__c,UpsellOpportunity__c,SLASerialNumber__c,SLAExpirationDate__c,Segment__c
0018d00000Ggx57AAB,False,,Lawrence696 Inc,Customer,,,,,,Belgium,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx57AAB,59112,Biotechnology,500000,900,,,,,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,SMB
0018d00000Ggx58AAB,False,,Hoffman697 Inc,Customer,,,,PA,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx58AAB,59113,Healthcare,500000,900,,,,,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,MM
0018d00000Ggx5GAAR,False,,Graham705 Inc,Customer,,,,AR,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5GAAR,59111,Apparel,500000,900,,,,,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,15/08/2029,,,,,Pending,Advertisement,,,,,,,,,,,,,,,MM
0018d00000Ggx59AAB,False,,Morton698 Inc,Customer,,,,CT,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx59AAB,59120,Apparel,500000,900,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,13/07/2029,,,,,Pending,Web,,,,,,,,,,,,,,,GB
0018d00000Ggx5AAAR,False,,Warner699 Inc,Customer,,,,,,Russian,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5AAAR,59131,Insurance,500000,900,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,01/09/2029,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,ESMB
0018d00000Ggx5BAAR,False,,Shaw700 Inc,Customer,,,,,,Germany,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5BAAR,59132,Consulting,500000,900,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000Ggx5CAAR,False,,Crawford701 Inc,Customer,,,,,,Spain,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5CAAR,59133,Technology,500000,900,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,30/07/2029,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000Ggx5DAAR,False,,Black702 Inc,Customer,,,,AZ,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5DAAR,18110,Banking,500000,900,,,,,0058d000004QHaYAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,MM
0018d00000Ggx5EAAR,False,,Page703 Inc,Partner,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5EAAR,58130,Agriculture,500000,900,,,,,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,25/07/2029,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,GB
0018d00000Ggx5FAAR,False,,Alexander704 Inc,Customer,,,,,,Taiwan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5FAAR,58190,Banking,500000,900,,,,,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,GB
0018d00000Ggx5HAAR,False,,West706 Inc,Customer,,,,NC,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5HAAR,59112,Technology,500000,900,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,ESMB
0018d00000Ggx7WAAR,False,,Rogers895 Inc,Partner,,,,WA,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7WAAR,62090,Biotechnology,700000,400,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000Ggx7XAAR,False,,Maxwell896 Inc,Customer,,,,NM,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7XAAR,18202,Banking,700000,400,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,GB
0018d00000Ggx7YAAR,False,,Santos897 Inc,Partner,,,,WY,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7YAAR,18203,Energy,700000,400,,,,,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,SMB
0018d00000Ggx7ZAAR,False,,James898 Inc,Customer,,,,OH,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7ZAAR,47430,Manufacturing,700000,400,,,,,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,GB
0018d00000Ggx7aAAB,False,,Lindsey899 Inc,Partner,,,,NV,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7aAAB,47741,Technology,700000,400,,,,,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,SMB
0018d00000Ggx7bAAB,False,,Luna900 Inc,Customer,,,,NH,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7bAAB,62011,Energy,700000,400,,,,,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,21/08/2029,,,,,Pending,Trade Show,,,,,,,,,,,,,,,MM
0018d00000Ggx7cAAB,False,,Holt901 Inc,Customer,,,,,,Spain,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7cAAB,62090,Technology,700000,400,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,MM
0018d00000Ggx7dAAB,False,,Dean902 Inc,Customer,,,,,,Australia,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7dAAB,18202,Education,700000,400,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,06/08/2029,,,,,Pending,Public Relations,,,,,,,,,,,,,,,ESMB
0018d00000Ggx7eAAB,False,,Elliott903 Inc,Customer,,,,,,Belgium,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7eAAB,47421,Media,700000,400,,,,,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,MM
0018d00000Ggx5IAAR,False,,Garza707 Inc,Customer,,,,SD,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5IAAR,59113,Utilities,500000,900,,,,,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,ESMB
0018d00000Ggx5JAAR,False,,Scott708 Inc,Customer,,,,ND,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5JAAR,59120,Communications,500000,900,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,22/08/2029,,,,,Pending,Trade Show,,,,,,,,,,,,,,,SMB
0018d00000Ggx5KAAR,False,,Sutton709 Inc,Partner,,,,,,Thailand,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5KAAR,59131,Media,500000,900,,,,,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,29/07/2029,,,,,Pending,Web,,,,,,,,,,,,,,,MM
0018d00000Ggx5LAAR,False,,Fleming710 Inc,Customer,,,,,,Taiwan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5LAAR,59132,Utilities,500000,900,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,MM
0018d00000Ggx5MAAR,False,,Delgado711 Inc,Customer,,,,ND,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5MAAR,59133,Transportation,500000,900,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,ENT
0018d00000Ggx5NAAR,False,,Grant712 Inc,Customer,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5NAAR,18110,Insurance,500000,900,,,,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000Ggx5OAAR,False,,Hernandez713 Inc,Customer,,,,,,India,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5OAAR,58130,Banking,500000,900,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,MM
0018d00000Ggx5PAAR,False,,Carson714 Inc,Customer,,,,,,United Kingdom,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5PAAR,58190,Energy,500000,900,,,,,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,ESMB
0018d00000Ggx5QAAR,False,,Bradley715 Inc,Customer,,,,ME,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5QAAR,59111,Insurance,500000,900,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,ESMB
0018d00000Ggx5RAAR,False,,Fowler716 Inc,Customer,,,,,,Hong Kong,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5RAAR,59112,Education,500000,900,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,GB
0018d00000Ggx5SAAR,False,,Hart717 Inc,Customer,,,,FL,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5SAAR,59113,Healthcare,500000,900,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,03/07/2029,,,,,Pending,Partner,,,,,,,,,,,,,,,MM
0018d00000Ggx5TAAR,False,,Vega718 Inc,Customer,,,,CO,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5TAAR,59120,Energy,500000,900,,,,,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,COMM
0018d00000Ggx5UAAR,False,,Chambers869 Inc,Customer,,,,,,Brazil,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5UAAR,59131,Engineering,500000,900,,,,,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,01/09/2029,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,SMB
0018d00000Ggx5VAAR,False,,Aguilar870 Inc,Customer,,,,,,Russian,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5VAAR,59132,Media,500000,900,,,,,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,26/09/2029,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,ESMB
0018d00000Ggx5WAAR,False,,Gomez871 Inc,Customer,,,,ME,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5WAAR,59133,Utilities,500000,900,,,,,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,26/07/2029,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,GB
0018d00000Ggx5XAAR,False,,Owen872 Inc,Customer,,,,,,Sweden,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5XAAR,18110,Engineering,500000,900,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000Ggx5YAAR,False,,Shelton873 Inc,Partner,,,,KY,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5YAAR,58130,Engineering,500000,900,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,03/08/2029,,,,,Pending,Trade Show,,,,,,,,,,,,,,,SMB
0018d00000Ggx5ZAAR,False,,Erickson874 Inc,Customer,,,,OK,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5ZAAR,58190,Media,500000,900,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000Ggx5aAAB,False,,Sparks875 Inc,Customer,,,,,,China,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5aAAB,59111,Engineering,500000,900,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,GB
0018d00000Ggx5bAAB,False,,Alvarez876 Inc,Customer,,,,,,China,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5bAAB,59112,Energy,500000,900,,,,,0058d000004QHaYAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000Ggx5cAAB,False,,Norton877 Inc,Customer,,,,OK,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5cAAB,59113,Consulting,500000,900,,,,,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000Ggx5dAAB,False,,Barber878 Inc,Partner,,,,MI,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx5dAAB,59120,Consulting,500000,900,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,ESMB
0018d00000Ggx7fAAB,False,,Mann904 Inc,Customer,,,,MA,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7fAAB,47429,Transportation,700000,400,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,ESMB
0018d00000Ggx7hAAB,False,,Bennett906 Inc,Partner,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7hAAB,61200,Technology,700000,400,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,GB
0018d00000Ggx7iAAB,False,,Adkins907 Inc,Customer,,,,HI,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7iAAB,61300,Transportation,700000,400,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,08/09/2029,,,,,Pending,Trade Show,,,,,,,,,,,,,,,SMB
0018d00000Ggx7jAAB,False,,Sharp908 Inc,Customer,,,,HI,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7jAAB,61900,Banking,700000,400,,,,,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,MM
0018d00000Ggx7kAAB,False,,Carson909 Inc,Customer,,,,PA,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7kAAB,47421,Technology,700000,400,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,COMM
0018d00000Ggx7lAAB,False,,Davis910 Inc,Customer,,,,MA,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7lAAB,47429,Communications,700000,400,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,SMB
0018d00000Ggx7mAAB,False,,Ferguson911 Inc,Customer,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7mAAB,61100,Technology,700000,400,,,,,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,GB
0018d00000Ggx7nAAB,False,,Robinson912 Inc,Customer,,,,KY,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7nAAB,61200,Biotechnology,700000,400,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,MM
0018d00000Ggx7oAAB,False,,Richards913 Inc,Customer,,,,NH,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7oAAB,61300,Electronics,700000,400,,,,,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,GB
0018d00000Ggx7pAAB,False,,Ingram914 Inc,Customer,,,,,,Taiwan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7pAAB,61900,Media,700000,400,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,SMB
0018d00000Ggx7qAAB,False,,Dixon915 Inc,Customer,,,,,,Denmark,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7qAAB,47421,Biotechnology,700000,400,,,,,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,ESMB
0018d00000Ggx7rAAB,False,,Mullins916 Inc,Partner,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7rAAB,47429,Engineering,700000,400,,,,,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,COMM
0018d00000Ggx7sAAB,False,,Malone917 Inc,Partner,,,,ME,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7sAAB,61100,Agriculture,700000,400,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,COMM
0018d00000Ggx7gAAB,False,,Park905 Inc,Customer,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7gAAB,61100,Technology,700000,400,,,,,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,SMB
0018d00000Ggx7tAAB,False,,Walters918 Inc,Partner,,,,,,Denmark,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7tAAB,61200,Consulting,700000,400,,,,,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000Ggx7uAAB,False,,Love919 Inc,Customer,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7uAAB,61300,Apparel,700000,400,,,,,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,ENT
0018d00000Ggx7vAAB,False,,Griffin920 Inc,Customer,,,,AK,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7vAAB,61900,Biotechnology,700000,400,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,COMM
0018d00000Ggx7wAAB,False,,Cunningham337 Inc,Customer,,,,,,Hong Kong,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7wAAB,47421,Retail,700000,400,,,,,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000Ggx7xAAB,False,,Byrd338 Inc,Customer,,,,,,Spain,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7xAAB,47429,Engineering,700000,400,,,,,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,COMM
0018d00000Ggx7yAAB,False,,Poole339 Inc,Customer,,,,,,Singapore,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7yAAB,61100,Technology,700000,400,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000Ggx7zAAB,False,,Massey340 Inc,Customer,,,,,,Italy,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx7zAAB,61200,Manufacturing,700000,400,,,,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,SMB
0018d00000Ggx1QAAR,False,,Barnett966 Inc,Customer,,,,,,Italy,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx1QAAR,47410,Electronics,1500000,1000,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,GB
0018d00000Ggx1RAAR,False,,May967 Inc,Customer,,,,,,Belgium,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx1RAAR,43290,Manufacturing,1500000,1000,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,ESMB
