Id,IsDeleted,AccountId,RecordTypeId,IsPrivate,Name,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,PushCount,LastStageChangeDate,FiscalQuarter,FiscalYear,Fiscal,ContactId,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask,LastAmountChangedHistoryId,LastCloseDateChangedHistoryId,DeliveryInstallationStatus__c,TrackingNumber__c,OrderNumber__c,CurrentGenerators__c,MainCompetitors__c,Opportunity_Source__c
0068d000009MWFZAA4,False,0018d00000Ggx7GAAR,0128d000001J21VAAS,False,Opportunity for Ellis1978,Closed Won,2745600,100,2745600,1760,04/06/2029,Existing Business,,Word of mouth,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,,,,,,,,Marketing
0068d000009MWFaAAO,False,0018d00000Ggx8HAAR,0128d000001J21VAAS,False,Opportunity for McLaughlin1979,Closed Won,98850,100,98850,2624,20/08/2029,New Business,,Web,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,13/09/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4MvAAJ,,,,,,,AE
0068d000009MWFbAAO,False,0018d00000Ggx6WAAR,0128d000001J21VAAS,False,Opportunity for Park1980,Value Proposition,532950,50,266475,627,29/11/2029,New Business,,Advertisement,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,07/08/2029,0,,4,2022,2022 4,,,,True,False,,,,,,,,Marketing
0068d000009MWFcAAO,False,0018d00000Ggx7QAAR,0128d000001J21VAAS,False,Opportunity for Mitchell1983,Closed Won,1667600,100,1667600,1516,08/07/2028,New Business / Add-on,,Trade Show,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,,,,,,,,Marketing
0068d000009MWFeAAO,False,0018d00000Ggwz5AAB,0128d000001J21VAAS,False,Opportunity for Paul1992,Closed Lost,650350,0,0,2752,21/08/2029,New Business,,Public Relations,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,05/08/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4MwAAJ,,,,,,,Marketing
0068d000009MWFfAAO,False,0018d00000GgwzTAAR,0128d000001J21VAAS,False,Opportunity for Burton1994,Needs Analysis,987930,20,197586,3283,04/02/2030,New Business / Add-on,,Advertisement,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,12/08/2029,0,,1,2023,2023 1,,,,True,False,0088d00000Ou4MxAAJ,,,,,,,Alliances
0068d000009MWFgAAO,False,0018d00000Ggx4pAAB,0128d000001J21VAAS,False,Opportunity for Santiago1997,Closed Won,1394000,100,1394000,2207,10/08/2029,New Business,,Word of mouth,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,22/08/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4MyAAJ,,,,,,,Alliances
0068d000009MWFiAAO,False,0018d00000Ggx6SAAR,0128d000001J21VAAS,False,Opportunity for Spencer490,Closed Lost,281412,0,0,,14/07/2029,New Business,,Advertisement,True,False,Omitted,Omitted,,False,,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2022,2022 3,,,,False,False,,,,,,,,AE
0068d000009MWFjAAO,False,0018d00000Ggx3aAAB,0128d000001J21VAAS,False,Opportunity for Wilkerson493,Closed Won,597750,100,597750,1597,31/01/2029,New Business,,Trade Show,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4MzAAJ,,,,,,,AE
0068d000009MWIdAAO,False,0018d00000Ggx2UAAR,0128d000001J21VAAS,False,Opportunity for Luna1331,Closed Won,1010900,100,1010900,919,08/12/2028,New Business,,Partner,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,4,2021,2021 4,,,,False,False,,,,,,,,AE
0068d000009MWIfAAO,False,0018d00000GgwySAAR,0128d000001J21VAAS,False,Opportunity for Malone1334,Needs Analysis,3847700,20,769540,4086,04/02/2030,New Business / Add-on,,Trade Show,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,09/09/2029,0,,1,2023,2023 1,,,,True,False,0088d00000Ou4OEAAZ,,,,,,,AE
0068d000009MWIgAAO,False,0018d00000GgwzOAAR,0128d000001J21VAAS,False,Opportunity for Sharp1336,Closed Won,257198,100,257198,,24/07/2029,New Business,,Word of mouth,True,True,Closed,Closed,,False,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,10/07/2029,0,,3,2022,2022 3,,,,True,False,,,,,,,,AE
0068d000009MWIhAAO,False,0018d00000Ggwv4AAB,0128d000001J21VAAS,False,Opportunity for Shaw1337,Closed Lost,620200,0,0,443,16/08/2029,New Business,,Employee Referral,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,09/09/2029,0,,3,2022,2022 3,,,,True,False,,,,,,,,Alliances
0068d000009MWIjAAO,False,0018d00000GgwutAAB,0128d000001J21VAAS,False,Opportunity for Gibbs1339,Closed Won,2983800,100,2983800,2526,06/03/2029,Existing Business,,Employee Referral,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4OFAAZ,,,,,,,AE
0068d000009MWIkAAO,False,0018d00000Ggx6SAAR,0128d000001J21VAAS,False,Opportunity for Chavez1340,Closed Won,289140,100,289140,2474,11/07/2029,New Business,,Partner,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2022,2022 3,,,,False,False,0088d00000Ou4OGAAZ,,,,,,,AE
0068d000009MWImAAO,False,0018d00000GgwzcAAB,0128d000001J21VAAS,False,Opportunity for Sanders1345,Closed Won,773640,100,773640,2403,19/07/2029,Existing Business,,Seminar - Internal,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2022,2022 3,,,,False,False,0088d00000Ou4OHAAZ,,,,,,,Marketing
0068d000009MWInAAO,False,0018d00000Ggx3oAAB,0128d000001J21VAAS,False,Opportunity for Sparks1346,Closed Won,1567780,100,1567780,4564,27/04/2029,New Business / Add-on,,Advertisement,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4OIAAZ,,,,,,,AE
0068d000009MWIqAAO,False,0018d00000Ggx00AAB,0128d000001J21VAAS,False,Opportunity for Johnson1707,Needs Analysis,3612800,20,722560,3568,08/11/2029,New Business / Add-on,,Trade Show,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,03/09/2029,0,,4,2022,2022 4,,,,True,False,0088d00000Ou4OJAAZ,,,,,,,Marketing
0068d000009MWIrAAO,False,0018d00000Ggx5VAAR,0128d000001J21VAAS,False,Opportunity for Parker1715,Negotiation/Review,886570,90,797913,4843,29/09/2029,New Business / Add-on,,Partner,False,False,Forecast,Commit,,True,01s8d000005Us9zAAC,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,29/07/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4OKAAZ,,,,,,,AE
0068d000009MWIsAAO,False,0018d00000Ggx6SAAR,0128d000001J21VAAS,False,Opportunity for Erickson1716,Value Proposition,1771150,50,885575,1788,11/09/2029,New Business / Add-on,,Employee Referral,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,16/08/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4OLAAZ,,,,,,,Marketing
0068d000009MWItAAO,False,0018d00000GgwtXAAR,0128d000001J21VAAS,False,Opportunity for Lewis1718,Closed Won,1415700,100,1415700,1287,05/08/2029,New Business,,Employee Referral,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,25/09/2029,0,,3,2022,2022 3,,,,True,False,,,,,,,,Marketing
0068d000009MWIuAAO,False,0018d00000Ggx2rAAB,0128d000001J21VAAS,False,Opportunity for French1719,Closed Won,1840000,100,1840000,3680,23/04/2029,New Business,,Advertisement,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4OMAAZ,,,,,,,AE
0068d000009MWDyAAO,False,0018d00000Ggx3jAAB,0128d000001J21VAAS,False,Opportunity for Mendez460,Closed Won,23245,100,23245,,14/01/2029,New Business,,Partner,True,True,Closed,Closed,,False,,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,,,,,,,,Alliances
0068d000009MWDzAAO,False,0018d00000Ggx47AAB,0128d000001J21VAAS,False,Opportunity for Christensen462,Closed Won,133800,100,133800,1115,23/07/2028,New Business,,Word of mouth,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,,,,,,,,AE
0068d000009MWE0AAO,False,0018d00000Ggx4zAAB,0128d000001J21VAAS,False,Opportunity for Stevenson463,Closed Lost,103690,0,0,2190,27/03/2029,New Business / Add-on,,Employee Referral,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4MGAAZ,,,,,,,Marketing
0068d000009MWE1AAO,False,0018d00000Ggx6BAAR,0128d000001J21VAAS,False,Opportunity for Arnold464,Closed Won,805000,100,805000,644,03/11/2028,New Business / Add-on,,Partner,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,4,2021,2021 4,,,,False,False,,,,,,,,AE
0068d000009MWE2AAO,False,0018d00000GgwtxAAB,0128d000001J21VAAS,False,Opportunity for Wolfe807,Closed Won,3198400,100,3198400,1999,18/09/2028,New Business,,Web,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,,,,,,,,AE
0068d000009MWE3AAO,False,0018d00000Ggx3dAAB,0128d000001J21VAAS,False,Opportunity for Hamilton810,Needs Analysis,895290,20,179058,3896,28/03/2030,New Business,,Web,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,26/08/2029,0,,1,2023,2023 1,,,,True,False,0088d00000Ou4MHAAZ,,,,,,,BDR
0068d000009MWE6AAO,False,0018d00000Ggx7bAAB,0128d000001J21VAAS,False,Opportunity for Stokes814,Needs Analysis,1750,20,350,35,09/11/2029,New Business / Add-on,,Employee Referral,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,21/08/2029,0,,4,2022,2022 4,,,,True,False,,,,,,,,BDR
0068d000009MWE7AAO,False,0018d00000GgwvDAAR,0128d000001J21VAAS,False,Opportunity for Goodman815,Closed Won,323550,100,323550,1438,20/05/2029,Existing Business,,Employee Referral,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,,,,,,,,Alliances
0068d000009MWE8AAO,False,0018d00000GgwzYAAR,0128d000001J21VAAS,False,Opportunity for Carter816,Closed Won,14720,100,14720,368,29/03/2029,New Business,,Employee Referral,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,,,,,,,,AE
0068d000009MWE9AAO,False,0018d00000Ggx1oAAB,0128d000001J21VAAS,False,Opportunity for Banks821,Perception Analysis,133017,70,93111.9,,20/11/2029,New Business,,Employee Referral,False,False,BestCase,Best Case,,False,,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,09/08/2029,0,,4,2022,2022 4,,,,True,False,,,,,,,,Marketing
0068d000009MWEAAA4,False,0018d00000GgwyWAAR,0128d000001J21VAAS,False,Opportunity for Johnston824,Value Proposition,913860,50,456930,2145,16/11/2029,Existing Business,,Web,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,04/09/2029,0,,4,2022,2022 4,,,,True,False,0088d00000Ou4MIAAZ,,,,,,,BDR
0068d000009MWFkAAO,False,0018d00000GgwzoAAB,0128d000001J21VAAS,False,Opportunity for Lyons494,Qualification,2371900,10,237190,2044,16/03/2030,New Business,,Advertisement,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,04/08/2029,0,,1,2023,2023 1,,,,True,False,0088d00000Ou4N0AAJ,,,,,,,Alliances
0068d000009MWFnAAO,False,0018d00000GgwywAAB,0128d000001J21VAAS,False,Opportunity for Reeves502,Closed Lost,439140,0,0,1836,13/04/2029,New Business / Add-on,,Public Relations,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4N1AAJ,,,,,,,AE
0068d000009MWFoAAO,False,0018d00000Ggx8yAAB,0128d000001J21VAAS,False,Opportunity for Pope508,Closed Lost,499523,0,0,,07/08/2029,New Business / Add-on,,Partner,True,False,Omitted,Omitted,,False,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,30/07/2029,0,,3,2022,2022 3,,,,True,False,,,,,,,,BDR
0068d000009MWFpAAO,False,0018d00000Ggww1AAB,0128d000001J21VAAS,False,Opportunity for Fernandez851,Closed Won,352350,100,352350,1941,26/06/2029,Existing Business,,Employee Referral,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4N2AAJ,,,,,,,AE
0068d000009MWFqAAO,False,0018d00000GgwxCAAR,0128d000001J21VAAS,False,Opportunity for Gordon852,Qualification,762410,10,76241,2174,02/12/2029,New Business / Add-on,,Trade Show,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,23/08/2029,0,,4,2022,2022 4,,,,True,False,0088d00000Ou4N3AAJ,,,,,,,AE
0068d000009MWFwAAO,False,0018d00000Ggwy6AAB,0128d000001J21VAAS,False,Opportunity for Gordon872,Closed Won,339815,100,339815,1832,18/09/2028,New Business / Add-on,,Web,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,0088d00000Ou4N4AAJ,,,,,,,AE
0068d000009MWFxAAO,False,0018d00000Ggx35AAB,0128d000001J21VAAS,False,Opportunity for Rogers1242,Closed Won,3907275,100,3907275,4899,08/04/2029,New Business,,Trade Show,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4N5AAJ,,,,,,,AE
0068d000009MWFyAAO,False,0018d00000GgwuNAAR,0128d000001J21VAAS,False,Opportunity for Newton1243,Closed Won,288925,100,288925,1113,03/12/2028,New Business / Add-on,,Seminar - Internal,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,4,2021,2021 4,,,,False,False,0088d00000Ou4N6AAJ,,,,,,,Marketing
0068d000009MWFzAAO,False,0018d00000GgwxnAAB,0128d000001J21VAAS,False,Opportunity for Parks1244,Closed Won,436500,100,436500,873,24/05/2029,Existing Business,,Public Relations,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,,,,,,,,BDR
0068d000009MWG0AAO,False,0018d00000Ggwy8AAB,0128d000001J21VAAS,False,Opportunity for Hall1246,Value Proposition,937550,50,468775,1103,23/08/2029,New Business / Add-on,,Word of mouth,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,10/09/2029,0,,3,2022,2022 3,,,,True,False,,,,,,,,AE
0068d000009MWG1AAO,False,0018d00000Ggx17AAB,0128d000001J21VAAS,False,Opportunity for Cole1249,Perception Analysis,50890,70,35623,1454,23/08/2029,New Business / Add-on,,Advertisement,False,False,BestCase,Best Case,,True,01s8d000005Us9zAAC,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,23/07/2029,0,,3,2022,2022 3,,,,True,False,,,,,,,,Alliances
0068d000009MWG2AAO,False,0018d00000Ggx4nAAB,0128d000001J21VAAS,False,Opportunity for Morton1251,Closed Won,25095,100,25095,,16/03/2029,New Business,,Seminar - Internal,True,True,Closed,Closed,,False,,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,,,,,,,,AE
0068d000009MWIvAAO,False,0018d00000GgwtfAAB,0128d000001J21VAAS,False,Opportunity for Duncan1725,Prospecting,847450,10,84745,997,11/10/2029,Existing Business,,Public Relations,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,02/09/2029,0,,4,2022,2022 4,,,,True,False,,,,,,,,BDR
0068d000009MWIwAAO,False,0018d00000GgwufAAB,0128d000001J21VAAS,False,Opportunity for Leonard584,Qualification,318600,10,31860,1416,11/01/2030,Existing Business,,Word of mouth,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,06/08/2029,0,,1,2023,2023 1,,,,True,False,,,,,,,,Marketing
0068d000009MWIyAAO,False,0018d00000GgwwoAAB,0128d000001J21VAAS,False,Opportunity for Santiago590,Closed Lost,57510,0,0,639,04/04/2029,Existing Business,,Trade Show,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,,,,,,,,BDR
0068d000009MWIzAAO,False,0018d00000Ggx7iAAB,0128d000001J21VAAS,False,Opportunity for Morton591,Proposal/Price Quote,1741100,75,1305825,1714,15/09/2029,New Business / Add-on,,Word of mouth,False,False,BestCase,Best Case,,True,01s8d000005Us9zAAC,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,08/09/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4ONAAZ,,,,,,,AE
0068d000009MWJ0AAO,False,0018d00000Ggwx3AAB,0128d000001J21VAAS,False,Opportunity for Reynolds593,Qualification,3503360,10,350336,4255,17/09/2029,New Business,,Word of mouth,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,19/08/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4OOAAZ,,,,,,,Marketing
0068d000009MWJ1AAO,False,0018d00000Ggx6EAAR,0128d000001J21VAAS,False,Opportunity for Bowers595,Closed Won,681410,100,681410,1857,13/03/2029,New Business,,Public Relations,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4OPAAZ,,,,,,,AE
0068d000009MWJ2AAO,False,0018d00000GgwwFAAR,0128d000001J21VAAS,False,Opportunity for Armstrong600,Prospecting,2102240,10,210224,3304,17/02/2030,New Business / Add-on,,Web,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,15/08/2029,0,,1,2023,2023 1,,,,True,False,0088d00000Ou4OQAAZ,,,,,,,Alliances
0068d000009MWJ3AAO,False,0018d00000Ggx6JAAR,0128d000001J21VAAS,False,Opportunity for Johnston601,Closed Lost,377520,0,0,,12/08/2028,New Business / Add-on,,Public Relations,True,False,Omitted,Omitted,,False,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,,,,,,,,AE
0068d000009MWJ4AAO,False,0018d00000GgwxyAAB,0128d000001J21VAAS,False,Opportunity for Nash605,Closed Won,1840600,100,1840600,1226,13/06/2029,New Business / Add-on,,Web,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,,,,,,,,AE
0068d000009MWJ5AAO,False,0018d00000Ggx3oAAB,0128d000001J21VAAS,False,Opportunity for Evans607,Closed Lost,341390,0,0,1447,04/02/2029,New Business,,Web,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4ORAAZ,,,,,,,AE
0068d000009MWJ6AAO,False,0018d00000Ggx3fAAB,0128d000001J21VAAS,False,Opportunity for Norman968,Closed Won,728525,100,728525,1561,06/06/2029,New Business,,Web,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4OSAAZ,,,,,,,AE
