StoreID,CustomerID,OrderID,Order Date,ProductID,Returned,Quantity,Sales
5,270,1550,06/06/2021,3,1,2,12.9
2,10,1691,01/06/2021,3,0,3,19.35
1,43,1754,20/06/2021,3,0,8,51.6
6,266,1158,26/06/2021,39,0,8,52.16
3,57,1162,26/06/2021,39,0,7,45.64
1,212,1296,25/06/2021,39,0,8,52.16
7,123,1403,12/06/2021,39,0,3,19.56
2,292,1424,22/06/2021,39,0,4,26.08
1,345,1765,10/06/2021,39,0,3,19.56
6,132,1831,29/06/2021,39,1,3,19.56
5,79,2151,13/06/2021,39,1,10,65.19999999999999
7,351,1161,26/06/2021,44,0,1,6.89
5,65,1416,16/06/2021,44,1,9,62.01
2,151,1792,12/06/2021,44,1,1,6.89
1,359,1819,26/06/2021,44,1,7,48.23
7,101,1185,04/06/2021,4,0,8,57.12
1,212,1296,25/06/2021,4,0,3,21.419999999999998
3,146,1327,01/06/2021,4,0,9,64.25999999999999
3,255,1333,11/06/2021,4,1,7,49.98
4,248,1402,12/06/2021,4,0,1,7.14
1,359,1819,26/06/2021,4,1,10,71.39999999999999
2,241,2167,21/06/2021,4,0,5,35.699999999999996
2,167,1150,20/06/2021,40,0,6,45.0
5,337,1153,16/06/2021,40,0,4,30.0
3,57,1162,26/06/2021,40,0,1,7.5
7,108,1414,16/06/2021,40,0,5,37.5
7,362,1578,19/06/2021,40,0,6,45.0
5,355,1649,16/06/2021,40,0,3,22.5
4,194,1784,15/06/2021,40,0,7,52.5
5,18,1891,27/06/2021,40,0,11,82.5
2,158,2159,08/06/2021,40,1,4,30.0
5,134,1118,08/06/2021,51,0,7,54.6
5,232,1121,09/06/2021,51,0,9,70.2
3,155,1181,17/06/2021,51,0,9,70.2
7,367,1192,29/06/2021,51,0,10,78.0
5,149,1376,19/06/2021,51,1,7,54.6
5,21,1532,02/06/2021,51,1,1,7.8
7,362,1578,19/06/2021,51,0,6,46.8
7,321,1637,18/06/2021,51,0,10,78.0
2,241,2167,21/06/2021,51,0,8,62.4
2,232,1676,29/06/2021,46,0,11,87.89
2,151,1792,12/06/2021,46,1,8,63.92
2,351,2088,13/06/2021,46,1,1,7.99
3,146,1327,01/06/2021,2,0,4,173.04
3,255,1333,11/06/2021,2,1,1,43.26
7,123,1403,12/06/2021,2,0,6,259.56
3,323,1600,11/06/2021,2,0,6,259.56
7,242,2056,19/06/2021,2,1,3,129.78
1,44,2166,21/06/2021,2,0,1,43.26
5,232,1121,09/06/2021,34,0,9,809.73
7,195,1389,30/06/2021,34,0,4,359.88
5,85,1442,12/06/2021,34,1,5,449.85
3,323,1600,11/06/2021,34,0,10,899.7
1,369,1736,30/06/2021,34,1,4,359.88
4,250,1773,26/06/2021,34,0,8,719.76
1,249,2087,10/06/2021,34,0,7,629.79
5,337,1153,16/06/2021,22,0,5,29.950000000000003
6,266,1158,26/06/2021,22,0,6,35.94
5,306,1240,12/06/2021,22,0,4,23.96
4,195,1246,24/06/2021,22,1,8,47.92
1,164,1690,01/06/2021,22,1,8,47.92
4,344,2122,08/06/2021,22,1,9,53.910000000000004
2,264,1116,08/06/2021,33,1,2,39.88
1,356,1152,16/06/2021,33,0,2,39.88
1,241,1321,26/06/2021,33,0,6,119.64000000000001
4,143,1332,11/06/2021,33,1,7,139.58
6,220,1601,11/06/2021,33,0,7,139.58
5,340,1692,01/06/2021,33,1,5,99.7
4,344,2122,08/06/2021,33,1,7,139.58
3,57,1162,26/06/2021,8,0,3,137.67000000000002
6,358,1182,17/06/2021,8,1,10,458.9
3,88,1297,25/06/2021,8,0,4,183.56
1,349,1334,11/06/2021,8,0,2,91.78
7,273,1598,11/06/2021,8,0,10,458.9
6,333,1640,10/06/2021,8,0,2,91.78
2,267,1663,24/06/2021,8,1,7,321.23
1,164,1690,01/06/2021,8,1,3,137.67000000000002
2,370,1734,30/06/2021,8,0,5,229.45
6,132,1831,29/06/2021,8,1,7,321.23
3,48,1849,04/06/2021,8,0,8,367.12
1,235,2010,16/06/2021,8,1,4,183.56
3,363,2057,19/06/2021,8,0,5,229.45
5,85,1442,12/06/2021,42,1,6,1012.56
3,366,1451,27/06/2021,42,0,11,1856.36
2,72,1599,11/06/2021,42,1,9,1518.84
4,250,1773,26/06/2021,42,0,10,1687.6
4,311,1983,17/06/2021,42,0,3,506.28
1,173,2168,17/06/2021,42,0,10,1687.6
1,343,1115,19/06/2021,52,1,1,65.49
3,22,1237,13/06/2021,52,0,1,65.49
4,106,1425,22/06/2021,52,1,6,392.93999999999994
5,355,1649,16/06/2021,52,0,10,654.9
3,305,1674,29/06/2021,52,0,7,458.42999999999995
1,119,1739,10/06/2021,52,0,1,65.49
5,256,1818,30/06/2021,52,0,2,130.98
2,301,2042,26/06/2021,52,1,6,392.93999999999994
1,44,2166,21/06/2021,52,0,1,65.49
6,223,1191,29/06/2021,58,0,2,259.98
3,343,1206,04/06/2021,58,0,4,519.96
4,350,1511,11/06/2021,58,0,3,389.97
5,270,1550,06/06/2021,58,1,9,1169.91
7,321,1637,18/06/2021,58,0,2,259.98
2,345,1577,19/06/2021,50,1,2,158.92
2,72,1599,11/06/2021,50,1,9,715.14
3,48,1849,04/06/2021,50,0,4,317.84
7,177,1954,03/06/2021,50,1,4,317.84
4,75,2157,01/06/2021,50,0,10,794.5999999999999
1,44,2166,21/06/2021,50,0,11,874.06
2,190,1119,09/06/2021,6,0,3,46.92
3,236,1239,13/06/2021,6,1,4,62.56
2,362,1520,29/06/2021,6,0,8,125.12
3,360,1638,18/06/2021,6,1,2,31.28
5,341,1948,03/06/2021,6,0,2,31.28
5,15,2055,15/06/2021,6,0,11,172.04000000000002
2,46,1066,17/06/2021,13,1,1,86.99
1,356,1152,16/06/2021,13,0,1,86.99
5,149,1376,19/06/2021,13,1,3,260.96999999999997
1,369,1736,30/06/2021,13,1,6,521.9399999999999
1,43,1754,20/06/2021,13,0,1,86.99
5,85,1850,04/06/2021,13,1,3,260.96999999999997
7,367,1192,29/06/2021,17,0,11,3926.8900000000003
4,106,1425,22/06/2021,17,1,3,1070.97
1,353,1673,29/06/2021,17,1,10,3569.9
2,368,1735,30/06/2021,17,0,6,2141.94
5,79,2151,13/06/2021,17,1,9,3212.91
1,44,2166,21/06/2021,17,0,8,2855.92
7,101,1185,04/06/2021,26,0,4,1838.68
7,108,1414,16/06/2021,26,0,9,4137.03
5,21,1532,02/06/2021,26,1,4,1838.68
7,361,1907,18/06/2021,26,0,6,2758.02
2,160,2041,26/06/2021,26,0,11,5056.37
7,331,1120,09/06/2021,56,1,8,3610.16
1,355,1233,20/06/2021,56,0,4,1805.08
3,216,1251,11/06/2021,56,0,4,1805.08
1,256,1388,30/06/2021,56,0,2,902.54
1,43,1754,20/06/2021,56,0,10,4512.7
2,314,1852,03/06/2021,56,1,10,4512.7
6,205,1955,03/06/2021,56,1,8,3610.16
7,242,2056,19/06/2021,56,1,4,1805.08
7,155,1215,02/06/2021,27,1,2,595.0
6,132,1831,29/06/2021,27,1,10,2975.0
1,356,1152,16/06/2021,12,0,8,3180.32
7,253,1163,26/06/2021,12,0,1,397.54
1,174,1257,21/06/2021,12,1,9,3577.86
1,212,1296,25/06/2021,12,0,11,4372.9400000000005
4,143,1332,11/06/2021,12,1,10,3975.4
5,256,1818,30/06/2021,12,0,3,1192.6200000000001
5,6,1884,03/06/2021,12,0,9,3577.86
5,337,1153,16/06/2021,18,0,4,2630.2
3,191,1379,17/06/2021,18,1,3,1972.6499999999999
7,23,1447,04/06/2021,18,1,2,1315.1
6,326,1488,04/06/2021,18,1,9,5917.95
2,44,1693,26/06/2021,18,0,4,2630.2
4,250,1773,26/06/2021,18,0,10,6575.5
3,230,1092,24/06/2021,23,0,3,2428.68
5,179,1572,24/06/2021,23,1,1,809.56
4,138,1576,19/06/2021,23,1,4,3238.24
3,360,1638,18/06/2021,23,1,10,8095.599999999999
6,50,1675,29/06/2021,23,1,5,4047.7999999999997
2,351,2088,13/06/2021,23,1,9,7286.039999999999
2,59,1284,03/07/2021,14,0,7,420.49
7,51,1285,03/07/2021,14,0,3,180.21
4,156,1316,28/07/2021,14,0,11,660.77
2,368,1336,20/07/2021,14,0,5,300.35
2,125,1386,16/07/2021,14,1,4,240.28
7,336,1626,23/07/2021,14,0,5,300.35
1,278,1756,27/07/2021,14,0,5,300.35
7,1,1795,15/07/2021,14,1,10,600.7
5,259,2053,21/07/2021,14,0,9,540.63
7,335,1084,08/07/2021,31,1,4,151.0
5,366,1826,17/07/2021,31,0,9,339.75
4,126,1829,31/07/2021,31,1,7,264.25
1,291,1975,21/07/2021,31,0,1,37.75
1,246,1977,21/07/2021,31,0,8,302.0
6,63,2115,14/07/2021,31,0,1,37.75
2,131,1113,21/07/2021,45,1,2,193.64
2,59,1284,03/07/2021,45,0,8,774.56
3,27,1560,18/07/2021,45,0,8,774.56
1,147,1561,18/07/2021,45,1,6,580.92
2,375,1713,21/07/2021,45,0,7,677.74
6,220,1715,21/07/2021,45,0,10,968.1999999999999
1,278,1756,27/07/2021,45,0,1,96.82
5,366,1826,17/07/2021,45,0,7,677.74
6,342,1978,21/07/2021,45,0,7,677.74
3,320,2005,31/07/2021,45,1,5,484.09999999999997
2,351,1262,03/07/2021,29,0,9,389.61
4,126,1829,31/07/2021,29,1,4,173.16
2,247,1853,07/07/2021,29,0,8,346.32
5,312,2033,24/07/2021,29,0,11,476.19
6,363,2171,25/07/2021,29,0,2,86.58
3,31,1446,10/07/2021,35,1,10,208.70000000000002
1,275,1483,10/07/2021,35,0,6,125.22
4,187,1828,17/07/2021,35,0,1,20.87
6,363,2171,25/07/2021,35,0,3,62.61
3,196,1387,09/07/2021,57,0,10,156.9
3,196,1892,03/07/2021,57,0,8,125.52
5,259,2053,21/07/2021,57,0,7,109.83
1,1,1110,30/07/2021,36,0,10,88.0
1,275,1483,10/07/2021,36,0,2,17.6
6,220,1715,21/07/2021,36,0,5,44.0
1,278,1756,27/07/2021,36,0,9,79.2
7,33,1064,16/07/2021,48,0,8,20.8
2,35,1071,06/07/2021,48,1,6,15.600000000000001
4,302,1210,03/07/2021,48,0,3,7.800000000000001
1,253,1322,09/07/2021,48,0,6,15.600000000000001
7,52,1437,25/07/2021,48,1,2,5.2
1,275,1483,10/07/2021,48,0,8,20.8
4,338,1603,05/07/2021,48,0,1,2.6
1,353,1627,23/07/2021,48,0,4,10.4
7,322,1757,27/07/2021,48,0,1,2.6
3,196,1892,03/07/2021,48,0,8,20.8
4,331,2017,25/07/2021,48,0,6,15.600000000000001
1,150,2050,18/07/2021,48,0,8,20.8
6,281,1338,20/07/2021,5,1,10,100.0
2,125,1386,16/07/2021,5,1,4,40.0
7,95,1642,17/07/2021,5,1,6,60.0
6,7,1720,29/07/2021,5,0,8,80.0
3,343,1827,17/07/2021,5,0,5,50.0
2,247,1853,07/07/2021,5,0,5,50.0
7,180,2007,21/07/2021,5,0,7,70.0
4,171,1136,23/07/2021,32,1,10,199.89999999999998
6,194,1509,03/07/2021,32,0,5,99.94999999999999
3,357,1855,07/07/2021,32,0,6,119.94
7,235,1980,21/07/2021,32,1,6,119.94
7,376,2126,14/07/2021,32,0,1,19.99
3,280,1255,08/07/2021,37,0,3,793.3799999999999
3,196,1387,09/07/2021,37,0,1,264.46
3,343,1827,17/07/2021,37,0,8,2115.68
1,291,1975,21/07/2021,37,0,10,2644.6
4,125,2114,14/07/2021,37,1,9,2380.14
5,144,1184,09/07/2021,20,0,5,2814.5
3,275,1318,31/07/2021,20,0,8,4503.2
5,370,1340,20/07/2021,20,1,9,5066.099999999999
7,52,1437,25/07/2021,20,1,1,562.9
4,264,1489,22/07/2021,20,0,8,4503.2
3,239,1825,17/07/2021,20,1,8,4503.2
4,212,1887,09/07/2021,20,1,5,2814.5
7,135,2018,25/07/2021,20,1,3,1688.6999999999998
1,371,2117,14/07/2021,20,0,11,6191.9
7,172,2163,03/07/2021,20,0,3,1688.6999999999998
4,171,1136,23/07/2021,25,1,10,4642.900000000001
1,96,1337,20/07/2021,25,0,11,5107.1900000000005
2,322,1339,20/07/2021,25,0,10,4642.900000000001
7,135,2018,25/07/2021,25,1,4,1857.16
4,380,2153,30/07/2021,25,0,4,1857.16
4,171,1136,23/07/2021,47,1,9,1127.97
6,194,1509,03/07/2021,47,0,9,1127.97
4,369,1717,29/07/2021,47,1,5,626.65
6,282,1604,05/07/2021,41,0,9,5448.51
2,187,1605,05/07/2021,41,0,4,2421.56
4,288,1796,15/07/2021,41,1,6,3632.34
2,347,1889,09/07/2021,41,1,3,1816.17
3,196,1892,03/07/2021,41,0,9,5448.51
1,323,2116,14/07/2021,41,0,1,605.39
3,314,1086,08/07/2021,19,0,4,3590.6
3,275,1318,31/07/2021,19,0,1,897.65
7,315,1517,03/07/2021,19,0,7,6283.55
2,375,1713,21/07/2021,19,0,11,9874.15
3,320,2005,31/07/2021,19,1,8,7181.2
3,63,2006,21/07/2021,19,0,5,4488.25
5,259,2053,21/07/2021,19,0,10,8976.5
6,229,2147,15/07/2021,19,1,5,4488.25
7,172,2163,03/07/2021,19,0,2,1795.3
3,31,1446,10/07/2021,16,1,3,313.74
1,125,1490,08/07/2021,16,0,6,627.48
7,322,1757,27/07/2021,16,0,7,732.06
3,357,1855,07/07/2021,16,0,8,836.64
4,212,1887,09/07/2021,16,1,9,941.22
7,344,1888,09/07/2021,16,0,9,941.22
1,36,1085,08/07/2021,55,0,1,5.69
1,331,1107,20/07/2021,55,1,2,11.38
6,244,1254,08/07/2021,55,0,4,22.76
4,19,1267,29/07/2021,55,1,11,62.59
2,244,1304,15/07/2021,55,0,4,22.76
2,296,1558,18/07/2021,55,0,1,5.69
3,378,1714,21/07/2021,55,0,8,45.52
4,212,1887,09/07/2021,55,1,1,5.69
5,64,2113,14/07/2021,55,1,1,5.69
1,231,2125,14/07/2021,55,1,11,62.59
2,83,2148,02/07/2021,55,0,8,45.52
3,375,1869,13/07/2021,1,0,2,6.66
4,287,1979,21/07/2021,1,0,6,19.98
4,82,2127,14/07/2021,1,1,2,6.66
5,144,1184,09/07/2021,53,0,8,21.52
4,377,1269,29/07/2021,53,0,5,13.45
7,303,1508,03/07/2021,53,0,1,2.69
4,272,1530,03/07/2021,53,0,1,2.69
3,239,1825,17/07/2021,53,1,6,16.14
1,96,1337,20/07/2021,59,0,3,13.5
1,371,1529,03/07/2021,59,0,9,40.5
5,138,1609,21/07/2021,59,0,4,18.0
2,144,1645,08/07/2021,59,0,11,49.5
1,278,1756,27/07/2021,59,0,2,9.0
7,322,1757,27/07/2021,59,0,9,40.5
3,343,1827,17/07/2021,59,0,8,36.0
1,100,2051,18/07/2021,59,0,7,31.5
1,231,2125,14/07/2021,59,1,7,31.5
3,202,2128,14/07/2021,59,0,5,22.5
1,321,1793,15/07/2021,15,0,5,27.5
6,16,1940,31/07/2021,15,0,8,44.0
4,287,1979,21/07/2021,15,0,8,44.0
7,135,2018,25/07/2021,15,1,6,33.0
1,323,2116,14/07/2021,15,0,2,11.0
1,231,2125,14/07/2021,15,1,11,60.5
4,148,2149,02/07/2021,15,0,8,44.0
3,363,1303,15/07/2021,9,0,3,8.07
3,27,1560,18/07/2021,9,0,4,10.76
1,147,1561,18/07/2021,9,1,5,13.45
4,292,1644,17/07/2021,9,0,9,24.21
7,1,1795,15/07/2021,9,1,9,24.21
2,368,1854,07/07/2021,9,1,1,2.69
4,365,1857,07/07/2021,9,1,5,13.45
7,274,2049,18/07/2021,9,1,9,24.21
4,148,2149,02/07/2021,9,0,5,13.45
2,368,1336,20/07/2021,10,0,10,48.7
4,272,1530,03/07/2021,10,0,6,29.22
4,53,1652,17/07/2021,10,0,7,34.09
6,130,1315,28/07/2021,11,0,5,49.95
6,7,1720,29/07/2021,11,0,9,89.91
4,288,1796,15/07/2021,11,1,7,69.93
6,45,1797,15/07/2021,11,1,7,69.93
4,125,2114,14/07/2021,11,1,3,29.97
7,72,1072,06/07/2021,28,0,9,70.2
2,27,1317,28/07/2021,28,0,1,7.8
4,338,1603,05/07/2021,28,0,4,31.2
7,235,1980,21/07/2021,28,1,3,23.4
7,180,2007,21/07/2021,28,0,6,46.8
1,371,2117,14/07/2021,28,0,11,85.8
1,253,1322,09/07/2021,7,0,10,26.5
3,31,1446,10/07/2021,7,1,7,18.55
3,343,1827,17/07/2021,7,0,7,18.55
3,357,1855,07/07/2021,7,0,6,15.899999999999999
7,180,2007,21/07/2021,7,0,7,18.55
6,63,2115,14/07/2021,7,0,7,18.55
7,377,2119,14/07/2021,7,1,9,23.849999999999998
7,86,1320,29/07/2021,54,0,3,7.6499999999999995
6,280,1360,03/07/2021,54,1,4,10.2
4,272,1530,03/07/2021,54,0,9,22.95
2,379,1582,27/07/2021,54,0,10,25.5
4,288,1796,15/07/2021,54,1,11,28.049999999999997
4,187,1828,17/07/2021,54,0,9,22.95
4,187,2035,29/07/2021,54,0,5,12.75
5,185,2123,14/07/2021,54,0,6,15.299999999999999
7,72,1072,06/07/2021,49,0,1,2.65
5,144,1184,09/07/2021,49,0,11,29.15
6,130,1315,28/07/2021,49,0,1,2.65
3,319,1346,07/07/2021,49,0,1,2.65
1,275,1483,10/07/2021,49,0,9,23.849999999999998
7,104,1729,25/07/2021,49,1,10,26.5
3,239,1825,17/07/2021,49,1,6,15.899999999999999
5,259,2053,21/07/2021,49,0,4,10.6
3,202,2128,14/07/2021,49,0,4,10.6
2,368,1336,20/07/2021,38,0,2,5.6
4,292,1644,17/07/2021,38,0,4,11.2
1,373,1898,11/07/2021,38,0,1,2.8
6,16,1940,31/07/2021,38,0,6,16.799999999999997
6,342,1978,21/07/2021,38,0,7,19.599999999999998
4,287,1979,21/07/2021,38,0,7,19.599999999999998
6,68,2161,21/07/2021,38,1,10,28.0
4,126,1829,31/07/2021,30,1,8,31.76
2,329,1856,07/07/2021,30,1,9,35.730000000000004
5,303,2019,25/07/2021,30,1,3,11.91
7,377,2119,14/07/2021,30,1,10,39.7
6,68,2161,21/07/2021,30,1,5,19.85
5,257,1504,01/07/2021,43,0,7,34.09
7,315,1517,03/07/2021,43,0,7,34.09
4,187,1828,17/07/2021,43,0,10,48.7
2,345,1868,13/07/2021,43,0,10,48.7
3,314,1086,08/07/2021,60,0,8,41.36
2,156,1211,03/07/2021,60,1,5,25.85
4,377,1269,29/07/2021,60,0,4,20.68
3,378,1714,21/07/2021,60,0,1,5.17
4,126,1829,31/07/2021,60,1,6,31.02
2,191,1939,31/07/2021,60,1,5,25.85
7,268,1974,21/07/2021,60,0,3,15.51
1,371,2117,14/07/2021,60,0,1,5.17
1,347,2118,14/07/2021,60,0,7,36.19
4,171,1136,23/07/2021,24,1,8,45.36
3,47,1335,20/07/2021,24,0,8,45.36
5,370,1340,20/07/2021,24,1,5,28.35
4,365,1857,07/07/2021,24,1,9,51.03
5,303,2019,25/07/2021,24,1,6,34.019999999999996
5,64,2113,14/07/2021,24,1,4,22.68
7,377,2119,14/07/2021,24,1,9,51.03
4,264,1489,22/07/2021,21,0,3,17.97
2,133,1503,01/07/2021,21,0,4,23.96
5,58,1510,03/07/2021,21,0,2,11.98
4,217,1612,03/07/2021,21,0,10,59.900000000000006
7,336,1626,23/07/2021,21,0,10,59.900000000000006
1,374,1688,13/07/2021,21,0,1,5.99
7,1,1795,15/07/2021,21,1,2,11.98
1,100,2051,18/07/2021,21,0,5,29.950000000000003
7,335,1084,08/07/2021,3,1,6,38.7
6,130,1315,28/07/2021,3,0,3,19.35
2,322,1339,20/07/2021,3,0,4,25.8
4,338,1603,05/07/2021,3,0,9,58.050000000000004
3,239,1825,17/07/2021,3,1,5,32.25
4,148,2149,02/07/2021,3,0,5,32.25
5,11,1108,20/07/2021,39,0,11,71.72
2,131,1113,21/07/2021,39,1,8,52.16
2,244,1304,15/07/2021,39,0,10,65.19999999999999
1,147,1561,18/07/2021,39,1,1,6.52
1,323,2116,14/07/2021,39,0,10,65.19999999999999
4,82,2127,14/07/2021,39,1,11,71.72
2,372,1183,09/07/2021,44,0,5,34.449999999999996
4,302,1210,03/07/2021,44,0,10,68.89999999999999
6,130,1315,28/07/2021,44,0,2,13.78
6,186,1319,29/07/2021,44,0,3,20.669999999999998
7,95,1642,17/07/2021,44,1,9,62.01
2,329,1856,07/07/2021,44,1,4,27.56
3,63,2006,21/07/2021,44,0,4,27.56
3,167,2021,25/07/2021,44,1,6,41.339999999999996
4,148,2149,02/07/2021,44,0,1,6.89
7,86,1320,29/07/2021,4,0,7,49.98
3,319,1346,07/07/2021,4,0,4,28.56
4,266,1519,03/07/2021,4,0,10,71.39999999999999
1,321,1793,15/07/2021,4,0,11,78.53999999999999
6,363,2171,25/07/2021,4,0,3,21.419999999999998
2,351,1262,03/07/2021,40,0,8,60.0
4,19,1267,29/07/2021,40,1,2,15.0
6,211,1518,03/07/2021,40,0,5,37.5
2,296,1558,18/07/2021,40,0,1,7.5
4,338,1603,05/07/2021,40,0,7,52.5
3,378,1714,21/07/2021,40,0,9,67.5
4,288,1796,15/07/2021,40,1,8,60.0
1,364,1858,07/07/2021,40,0,10,75.0
1,150,2050,18/07/2021,40,0,8,60.0
3,202,2128,14/07/2021,40,0,8,60.0
2,83,2148,02/07/2021,40,0,10,75.0
7,228,1890,09/07/2021,51,0,3,23.4
4,331,2017,25/07/2021,51,0,3,23.4
1,120,1256,08/07/2021,46,1,6,47.94
2,59,1284,03/07/2021,46,0,2,15.98
6,186,1319,29/07/2021,46,0,9,71.91
1,96,1337,20/07/2021,46,0,3,23.97
4,139,1559,18/07/2021,46,0,2,15.98
7,268,1974,21/07/2021,46,0,8,63.92
3,63,2006,21/07/2021,46,0,6,47.94
6,151,2124,14/07/2021,46,1,7,55.93
2,35,1071,06/07/2021,2,1,7,302.82
1,1,1110,30/07/2021,2,0,10,432.59999999999997
6,130,1315,28/07/2021,2,0,7,302.82
3,178,1904,23/07/2021,2,1,8,346.08
7,377,2119,14/07/2021,2,1,3,129.78
2,204,2142,30/07/2021,2,0,1,43.26
6,309,1177,09/07/2021,34,0,5,449.85
4,126,1829,31/07/2021,34,1,11,989.67
6,342,1978,21/07/2021,34,0,10,899.7
2,52,2020,25/07/2021,34,0,3,269.90999999999997
2,27,1317,28/07/2021,22,0,8,47.92
3,196,1387,09/07/2021,22,0,11,65.89
7,40,1648,08/07/2021,22,0,10,59.900000000000006
4,13,2146,15/07/2021,22,0,3,17.97
2,59,1284,03/07/2021,33,0,6,119.64000000000001
5,370,1340,20/07/2021,33,1,7,139.58
7,315,1517,03/07/2021,33,0,2,39.88
3,378,1714,21/07/2021,33,0,5,99.7
4,187,1828,17/07/2021,33,0,10,199.4
4,287,1979,21/07/2021,33,0,3,59.82000000000001
3,193,2008,21/07/2021,33,0,1,19.94
4,302,1210,03/07/2021,8,0,4,183.56
5,58,1510,03/07/2021,8,0,2,91.78
3,196,1892,03/07/2021,8,0,10,458.9
2,52,2020,25/07/2021,8,0,3,137.67000000000002
6,130,1315,28/07/2021,42,0,10,1687.6
6,211,1518,03/07/2021,42,0,3,506.28
5,316,1557,18/07/2021,42,0,4,675.04
6,45,1797,15/07/2021,42,1,6,1012.56
3,343,1827,17/07/2021,42,0,7,1181.32
4,187,1828,17/07/2021,42,0,1,168.76
4,126,1829,31/07/2021,42,1,11,1856.36
6,208,2054,21/07/2021,42,0,7,1181.32
1,36,1085,08/07/2021,52,0,4,261.96
1,120,1256,08/07/2021,52,1,2,130.98
3,31,1446,10/07/2021,52,1,3,196.46999999999997
6,211,1518,03/07/2021,52,0,5,327.45
4,369,1717,29/07/2021,52,1,4,261.96
6,7,1720,29/07/2021,52,0,10,654.9
6,16,1940,31/07/2021,52,0,3,196.46999999999997
6,208,2054,21/07/2021,52,0,9,589.41
2,244,1304,15/07/2021,58,0,1,129.99
4,156,1316,28/07/2021,58,0,5,649.95
5,58,1510,03/07/2021,58,0,6,779.94
6,211,1518,03/07/2021,58,0,8,1039.92
2,144,1645,08/07/2021,58,0,5,649.95
6,25,1794,15/07/2021,58,1,10,1299.9
6,45,1797,15/07/2021,58,1,8,1039.92
1,347,2118,14/07/2021,58,0,8,1039.92
6,244,1254,08/07/2021,50,0,10,794.5999999999999
2,368,1854,07/07/2021,50,1,3,238.38
6,16,1940,31/07/2021,50,0,2,158.92
4,287,1979,21/07/2021,50,0,8,635.68
3,193,2008,21/07/2021,50,0,7,556.2199999999999
1,100,2051,18/07/2021,50,0,10,794.5999999999999
4,156,1316,28/07/2021,6,0,8,125.12
2,125,1386,16/07/2021,6,1,6,93.84
4,376,1417,29/07/2021,6,1,3,46.92
3,314,1086,08/07/2021,13,0,2,173.98
3,31,1446,10/07/2021,13,1,4,347.96
4,266,1519,03/07/2021,13,0,2,173.98
3,357,1855,07/07/2021,13,0,2,173.98
6,334,1875,06/07/2021,13,0,8,695.92
5,303,2019,25/07/2021,13,1,8,695.92
4,377,1269,29/07/2021,17,0,6,2141.94
4,272,1530,03/07/2021,17,0,2,713.98
2,187,1605,05/07/2021,17,0,11,3926.8900000000003
6,25,1794,15/07/2021,17,1,4,1427.96
3,320,2005,31/07/2021,17,1,7,2498.9300000000003
5,64,2113,14/07/2021,17,1,4,1427.96
3,5,1242,11/07/2021,26,0,10,4596.7
6,301,1543,31/07/2021,26,0,3,1379.01
4,197,1687,13/07/2021,26,0,1,459.67
4,126,1829,31/07/2021,26,1,5,2298.35
6,208,2054,21/07/2021,26,0,6,2758.02
2,238,1205,07/07/2021,56,0,10,4512.7
7,315,1517,03/07/2021,56,0,2,902.54
6,211,1518,03/07/2021,56,0,7,3158.89
7,344,1888,09/07/2021,56,0,10,4512.7
1,246,1977,21/07/2021,56,0,10,4512.7
4,13,2146,15/07/2021,56,0,7,3158.89
6,130,1315,28/07/2021,27,0,4,1190.0
1,353,1627,23/07/2021,27,0,11,3272.5
1,364,1858,07/07/2021,27,0,3,892.5
7,86,1320,29/07/2021,12,0,8,3180.32
3,47,1335,20/07/2021,12,0,7,2782.78
2,125,1386,16/07/2021,12,1,5,1987.7
4,34,1413,11/07/2021,12,0,7,2782.78
5,58,1510,03/07/2021,12,0,4,1590.16
3,260,1606,05/07/2021,12,0,7,2782.78
4,197,1687,13/07/2021,12,0,9,3577.86
6,186,1319,29/07/2021,18,0,3,1972.6499999999999
3,378,1714,21/07/2021,18,0,2,1315.1
4,187,1828,17/07/2021,18,0,6,3945.2999999999997
3,196,1892,03/07/2021,18,0,9,5917.95
2,372,1183,09/07/2021,23,0,5,4047.7999999999997
6,186,1319,29/07/2021,23,0,9,7286.039999999999
7,52,1437,25/07/2021,23,1,9,7286.039999999999
6,233,1486,20/07/2021,23,0,2,1619.12
3,27,1560,18/07/2021,23,0,2,1619.12
2,379,1582,27/07/2021,23,0,10,8095.599999999999
1,278,1756,27/07/2021,23,0,3,2428.68
4,13,2146,15/07/2021,23,0,5,4047.7999999999997
